source,settlementDate,settlementPeriod,periodStartUTC,systemBuyPriceGBPperMWh,systemSellPriceGBPperMWh,netImbalanceVolumeMWh,fetchedAtUTC
Elexon BMRS System Prices,2019-01-20,1,2019-01-20T00:00:00Z,48.81,48.81,-152.78,2026-05-26T02:18:10.491839Z
Elexon BMRS System Prices,2019-01-20,2,2019-01-20T00:30:00Z,70.00,70.00,81.74,2026-05-26T02:18:10.491839Z
Elexon BMRS System Prices,2019-01-20,3,2019-01-20T01:00:00Z,70.58,70.58,167.11,2026-05-26T02:18:10.491839Z
Elexon BMRS System Prices,2019-01-20,4,2019-01-20T01:30:00Z,70.00,70.00,28.78,2026-05-26T02:18:10.491839Z
Elexon BMRS System Prices,2019-01-20,5,2019-01-20T02:00:00Z,70.00,70.00,120.50,2026-05-26T02:18:10.491839Z
Elexon BMRS System Prices,2019-01-20,6,2019-01-20T02:30:00Z,70.00,70.00,79.80,2026-05-26T02:18:10.491839Z
Elexon BMRS System Prices,2019-01-20,7,2019-01-20T03:00:00Z,97.00,97.00,166.59,2026-05-26T02:18:10.491839Z
Elexon BMRS System Prices,2019-01-20,8,2019-01-20T03:30:00Z,70.00,70.00,31.20,2026-05-26T02:18:10.491839Z
Elexon BMRS System Prices,2019-01-20,9,2019-01-20T04:00:00Z,48.70,48.70,-52.13,2026-05-26T02:18:10.491839Z
Elexon BMRS System Prices,2019-01-20,10,2019-01-20T04:30:00Z,48.70,48.70,-44.33,2026-05-26T02:18:10.491839Z
Elexon BMRS System Prices,2019-01-20,11,2019-01-20T05:00:00Z,48.70,48.70,-63.07,2026-05-26T02:18:10.491839Z
Elexon BMRS System Prices,2019-01-20,12,2019-01-20T05:30:00Z,66.80,66.80,1.75,2026-05-26T02:18:10.491839Z
Elexon BMRS System Prices,2019-01-20,13,2019-01-20T06:00:00Z,71.95,71.95,162.34,2026-05-26T02:18:10.491839Z
Elexon BMRS System Prices,2019-01-20,14,2019-01-20T06:30:00Z,71.95,71.95,61.53,2026-05-26T02:18:10.491839Z
Elexon BMRS System Prices,2019-01-20,15,2019-01-20T07:00:00Z,71.95,71.95,80.73,2026-05-26T02:18:10.491839Z
Elexon BMRS System Prices,2019-01-20,16,2019-01-20T07:30:00Z,71.95,71.95,70.16,2026-05-26T02:18:10.491839Z
Elexon BMRS System Prices,2019-01-20,17,2019-01-20T08:00:00Z,48.80,48.80,-180.78,2026-05-26T02:18:10.491839Z
Elexon BMRS System Prices,2019-01-20,18,2019-01-20T08:30:00Z,74.50,74.50,202.79,2026-05-26T02:18:10.491839Z
Elexon BMRS System Prices,2019-01-20,19,2019-01-20T09:00:00Z,48.70,48.70,-171.04,2026-05-26T02:18:10.491839Z
Elexon BMRS System Prices,2019-01-20,20,2019-01-20T09:30:00Z,48.69,48.69,-129.46,2026-05-26T02:18:10.491839Z
Elexon BMRS System Prices,2019-01-20,21,2019-01-20T10:00:00Z,47.50,47.50,-266.17,2026-05-26T02:18:10.491839Z
Elexon BMRS System Prices,2019-01-20,22,2019-01-20T10:30:00Z,47.50,47.50,-531.49,2026-05-26T02:18:10.491839Z
Elexon BMRS System Prices,2019-01-20,23,2019-01-20T11:00:00Z,47.50,47.50,-781.95,2026-05-26T02:18:10.491839Z
Elexon BMRS System Prices,2019-01-20,24,2019-01-20T11:30:00Z,47.50,47.50,-798.71,2026-05-26T02:18:10.491839Z
Elexon BMRS System Prices,2019-01-20,25,2019-01-20T12:00:00Z,47.50,47.50,-810.04,2026-05-26T02:18:10.491839Z
Elexon BMRS System Prices,2019-01-20,26,2019-01-20T12:30:00Z,48.00,48.00,-740.27,2026-05-26T02:18:10.491839Z
Elexon BMRS System Prices,2019-01-20,27,2019-01-20T13:00:00Z,48.00,48.00,-861.29,2026-05-26T02:18:10.491839Z
Elexon BMRS System Prices,2019-01-20,28,2019-01-20T13:30:00Z,48.00,48.00,-759.54,2026-05-26T02:18:10.491839Z
Elexon BMRS System Prices,2019-01-20,29,2019-01-20T14:00:00Z,48.00,48.00,-713.02,2026-05-26T02:18:10.491839Z
Elexon BMRS System Prices,2019-01-20,30,2019-01-20T14:30:00Z,48.00,48.00,-609.54,2026-05-26T02:18:10.491839Z
Elexon BMRS System Prices,2019-01-20,31,2019-01-20T15:00:00Z,48.00,48.00,-684.85,2026-05-26T02:18:10.491839Z
Elexon BMRS System Prices,2019-01-20,32,2019-01-20T15:30:00Z,49.00,49.00,-360.02,2026-05-26T02:18:10.491839Z
Elexon BMRS System Prices,2019-01-20,33,2019-01-20T16:00:00Z,47.70,47.70,-524.79,2026-05-26T02:18:10.491839Z
Elexon BMRS System Prices,2019-01-20,34,2019-01-20T16:30:00Z,98.00,98.00,79.86,2026-05-26T02:18:10.491839Z
Elexon BMRS System Prices,2019-01-20,35,2019-01-20T17:00:00Z,140.00,140.00,599.68,2026-05-26T02:18:10.491839Z
Elexon BMRS System Prices,2019-01-20,36,2019-01-20T17:30:00Z,140.00,140.00,554.15,2026-05-26T02:18:10.491839Z
Elexon BMRS System Prices,2019-01-20,37,2019-01-20T18:00:00Z,97.00,97.00,186.49,2026-05-26T02:18:10.491839Z
Elexon BMRS System Prices,2019-01-20,38,2019-01-20T18:30:00Z,50.00,50.00,-11.51,2026-05-26T02:18:10.491839Z
Elexon BMRS System Prices,2019-01-20,39,2019-01-20T19:00:00Z,115.00,115.00,163.57,2026-05-26T02:18:10.491839Z
Elexon BMRS System Prices,2019-01-20,40,2019-01-20T19:30:00Z,82.50,82.50,57.55,2026-05-26T02:18:10.491839Z
Elexon BMRS System Prices,2019-01-20,41,2019-01-20T20:00:00Z,82.50,82.50,135.86,2026-05-26T02:18:10.491839Z
Elexon BMRS System Prices,2019-01-20,42,2019-01-20T20:30:00Z,49.50,49.50,-85.62,2026-05-26T02:18:10.491839Z
Elexon BMRS System Prices,2019-01-20,43,2019-01-20T21:00:00Z,79.50,79.50,129.90,2026-05-26T02:18:10.491839Z
Elexon BMRS System Prices,2019-01-20,44,2019-01-20T21:30:00Z,49.50,49.50,-76.45,2026-05-26T02:18:10.491839Z
Elexon BMRS System Prices,2019-01-20,45,2019-01-20T22:00:00Z,71.95,71.95,14.38,2026-05-26T02:18:10.491839Z
Elexon BMRS System Prices,2019-01-20,46,2019-01-20T22:30:00Z,48.10,48.10,-264.25,2026-05-26T02:18:10.491839Z
Elexon BMRS System Prices,2019-01-20,47,2019-01-20T23:00:00Z,47.50,47.50,-361.03,2026-05-26T02:18:10.491839Z
Elexon BMRS System Prices,2019-01-20,48,2019-01-20T23:30:00Z,48.00,48.00,-281.35,2026-05-26T02:18:10.491839Z
Elexon BMRS System Prices,2019-01-21,1,2019-01-21T00:00:00Z,47.80,47.80,-357.25,2026-05-26T02:18:11.207478Z
Elexon BMRS System Prices,2019-01-21,2,2019-01-21T00:30:00Z,48.89,48.89,-159.59,2026-05-26T02:18:11.207478Z
Elexon BMRS System Prices,2019-01-21,3,2019-01-21T01:00:00Z,69.75,69.75,62.20,2026-05-26T02:18:11.207478Z
Elexon BMRS System Prices,2019-01-21,4,2019-01-21T01:30:00Z,48.89,48.89,-54.15,2026-05-26T02:18:11.207478Z
Elexon BMRS System Prices,2019-01-21,5,2019-01-21T02:00:00Z,48.50,48.50,-163.58,2026-05-26T02:18:11.207478Z
Elexon BMRS System Prices,2019-01-21,6,2019-01-21T02:30:00Z,48.50,48.50,-302.74,2026-05-26T02:18:11.207478Z
Elexon BMRS System Prices,2019-01-21,7,2019-01-21T03:00:00Z,48.50,48.50,-315.03,2026-05-26T02:18:11.207478Z
Elexon BMRS System Prices,2019-01-21,8,2019-01-21T03:30:00Z,48.51,48.51,-194.57,2026-05-26T02:18:11.207478Z
Elexon BMRS System Prices,2019-01-21,9,2019-01-21T04:00:00Z,48.51,48.51,-176.88,2026-05-26T02:18:11.207478Z
Elexon BMRS System Prices,2019-01-21,10,2019-01-21T04:30:00Z,71.95,71.95,11.05,2026-05-26T02:18:11.207478Z
Elexon BMRS System Prices,2019-01-21,11,2019-01-21T05:00:00Z,71.95,71.95,33.83,2026-05-26T02:18:11.207478Z
Elexon BMRS System Prices,2019-01-21,12,2019-01-21T05:30:00Z,50.00,50.00,-64.73,2026-05-26T02:18:11.207478Z
Elexon BMRS System Prices,2019-01-21,13,2019-01-21T06:00:00Z,74.70,74.70,241.16,2026-05-26T02:18:11.207478Z
Elexon BMRS System Prices,2019-01-21,14,2019-01-21T06:30:00Z,74.70,74.70,125.26,2026-05-26T02:18:11.207478Z
Elexon BMRS System Prices,2019-01-21,15,2019-01-21T07:00:00Z,83.00,83.00,146.33,2026-05-26T02:18:11.207478Z
Elexon BMRS System Prices,2019-01-21,16,2019-01-21T07:30:00Z,82.20,82.20,62.01,2026-05-26T02:18:11.207478Z
Elexon BMRS System Prices,2019-01-21,17,2019-01-21T08:00:00Z,60.00,60.00,-5.30,2026-05-26T02:18:11.207478Z
Elexon BMRS System Prices,2019-01-21,18,2019-01-21T08:30:00Z,80.90,80.90,115.58,2026-05-26T02:18:11.207478Z
Elexon BMRS System Prices,2019-01-21,19,2019-01-21T09:00:00Z,74.90,74.90,54.97,2026-05-26T02:18:11.207478Z
Elexon BMRS System Prices,2019-01-21,20,2019-01-21T09:30:00Z,74.90,74.90,95.76,2026-05-26T02:18:11.207478Z
Elexon BMRS System Prices,2019-01-21,21,2019-01-21T10:00:00Z,29.80,29.80,19.29,2026-05-26T02:18:11.207478Z
Elexon BMRS System Prices,2019-01-21,22,2019-01-21T10:30:00Z,49.50,49.50,-132.73,2026-05-26T02:18:11.207478Z
Elexon BMRS System Prices,2019-01-21,23,2019-01-21T11:00:00Z,97.00,97.00,162.43,2026-05-26T02:18:11.207478Z
Elexon BMRS System Prices,2019-01-21,24,2019-01-21T11:30:00Z,44.00,44.00,-217.31,2026-05-26T02:18:11.207478Z
Elexon BMRS System Prices,2019-01-21,25,2019-01-21T12:00:00Z,64.45,64.45,-123.53,2026-05-26T02:18:11.207478Z
Elexon BMRS System Prices,2019-01-21,26,2019-01-21T12:30:00Z,-2.00,-2.00,-492.94,2026-05-26T02:18:11.207478Z
Elexon BMRS System Prices,2019-01-21,27,2019-01-21T13:00:00Z,49.10,49.10,-295.48,2026-05-26T02:18:11.207478Z
Elexon BMRS System Prices,2019-01-21,28,2019-01-21T13:30:00Z,49.05,49.05,-412.47,2026-05-26T02:18:11.207478Z
Elexon BMRS System Prices,2019-01-21,29,2019-01-21T14:00:00Z,71.83,71.83,27.95,2026-05-26T02:18:11.207478Z
Elexon BMRS System Prices,2019-01-21,30,2019-01-21T14:30:00Z,67.25,67.25,47.51,2026-05-26T02:18:11.207478Z
Elexon BMRS System Prices,2019-01-21,31,2019-01-21T15:00:00Z,68.01,68.01,116.06,2026-05-26T02:18:11.207478Z
Elexon BMRS System Prices,2019-01-21,32,2019-01-21T15:30:00Z,48.00,48.00,-11.69,2026-05-26T02:18:11.207478Z
Elexon BMRS System Prices,2019-01-21,33,2019-01-21T16:00:00Z,32.67,32.67,5.30,2026-05-26T02:18:11.207478Z
Elexon BMRS System Prices,2019-01-21,34,2019-01-21T16:30:00Z,60.97,60.97,57.08,2026-05-26T02:18:11.207478Z
Elexon BMRS System Prices,2019-01-21,35,2019-01-21T17:00:00Z,49.20,49.20,-317.78,2026-05-26T02:18:11.207478Z
Elexon BMRS System Prices,2019-01-21,36,2019-01-21T17:30:00Z,48.46,48.46,-856.54,2026-05-26T02:18:11.207478Z
Elexon BMRS System Prices,2019-01-21,37,2019-01-21T18:00:00Z,48.00,48.00,-872.21,2026-05-26T02:18:11.207478Z
Elexon BMRS System Prices,2019-01-21,38,2019-01-21T18:30:00Z,48.50,48.50,-617.53,2026-05-26T02:18:11.207478Z
Elexon BMRS System Prices,2019-01-21,39,2019-01-21T19:00:00Z,48.48,48.48,-618.55,2026-05-26T02:18:11.207478Z
Elexon BMRS System Prices,2019-01-21,40,2019-01-21T19:30:00Z,49.90,49.90,-52.87,2026-05-26T02:18:11.207478Z
Elexon BMRS System Prices,2019-01-21,41,2019-01-21T20:00:00Z,68.33,68.33,179.84,2026-05-26T02:18:11.207478Z
Elexon BMRS System Prices,2019-01-21,42,2019-01-21T20:30:00Z,50.00,50.00,-98.36,2026-05-26T02:18:11.207478Z
Elexon BMRS System Prices,2019-01-21,43,2019-01-21T21:00:00Z,63.66,63.66,228.36,2026-05-26T02:18:11.207478Z
Elexon BMRS System Prices,2019-01-21,44,2019-01-21T21:30:00Z,60.33,60.33,24.05,2026-05-26T02:18:11.207478Z
Elexon BMRS System Prices,2019-01-21,45,2019-01-21T22:00:00Z,65.06,65.06,273.64,2026-05-26T02:18:11.207478Z
Elexon BMRS System Prices,2019-01-21,46,2019-01-21T22:30:00Z,69.00,69.00,867.34,2026-05-26T02:18:11.207478Z
Elexon BMRS System Prices,2019-01-21,47,2019-01-21T23:00:00Z,69.00,69.00,1031.59,2026-05-26T02:18:11.207478Z
Elexon BMRS System Prices,2019-01-21,48,2019-01-21T23:30:00Z,68.50,68.50,502.27,2026-05-26T02:18:11.207478Z
Elexon BMRS System Prices,2019-01-22,1,2019-01-22T00:00:00Z,57.49,57.49,27.05,2026-05-26T02:18:11.866952Z
Elexon BMRS System Prices,2019-01-22,2,2019-01-22T00:30:00Z,57.49,57.49,3.00,2026-05-26T02:18:11.866952Z
Elexon BMRS System Prices,2019-01-22,3,2019-01-22T01:00:00Z,47.60,47.60,-196.77,2026-05-26T02:18:11.866952Z
Elexon BMRS System Prices,2019-01-22,4,2019-01-22T01:30:00Z,47.50,47.50,-243.49,2026-05-26T02:18:11.866952Z
Elexon BMRS System Prices,2019-01-22,5,2019-01-22T02:00:00Z,68.50,68.50,117.62,2026-05-26T02:18:11.866952Z
Elexon BMRS System Prices,2019-01-22,6,2019-01-22T02:30:00Z,68.50,68.50,159.54,2026-05-26T02:18:11.866952Z
Elexon BMRS System Prices,2019-01-22,7,2019-01-22T03:00:00Z,68.50,68.50,194.66,2026-05-26T02:18:11.866952Z
Elexon BMRS System Prices,2019-01-22,8,2019-01-22T03:30:00Z,68.50,68.50,244.04,2026-05-26T02:18:11.866952Z
Elexon BMRS System Prices,2019-01-22,9,2019-01-22T04:00:00Z,68.50,68.50,171.31,2026-05-26T02:18:11.866952Z
Elexon BMRS System Prices,2019-01-22,10,2019-01-22T04:30:00Z,70.00,70.00,498.59,2026-05-26T02:18:11.866952Z
Elexon BMRS System Prices,2019-01-22,11,2019-01-22T05:00:00Z,68.90,68.90,204.97,2026-05-26T02:18:11.866952Z
Elexon BMRS System Prices,2019-01-22,12,2019-01-22T05:30:00Z,47.20,47.20,-263.92,2026-05-26T02:18:11.866952Z
Elexon BMRS System Prices,2019-01-22,13,2019-01-22T06:00:00Z,48.44,48.44,-48.92,2026-05-26T02:18:11.866952Z
Elexon BMRS System Prices,2019-01-22,14,2019-01-22T06:30:00Z,47.81,47.81,-403.33,2026-05-26T02:18:11.866952Z
Elexon BMRS System Prices,2019-01-22,15,2019-01-22T07:00:00Z,48.44,48.44,-401.11,2026-05-26T02:18:11.866952Z
Elexon BMRS System Prices,2019-01-22,16,2019-01-22T07:30:00Z,50.06,50.06,-17.15,2026-05-26T02:18:11.866952Z
Elexon BMRS System Prices,2019-01-22,17,2019-01-22T08:00:00Z,49.30,49.30,-145.23,2026-05-26T02:18:11.866952Z
Elexon BMRS System Prices,2019-01-22,18,2019-01-22T08:30:00Z,74.27,74.27,4.56,2026-05-26T02:18:11.866952Z
Elexon BMRS System Prices,2019-01-22,19,2019-01-22T09:00:00Z,96.00,96.00,36.16,2026-05-26T02:18:11.866952Z
Elexon BMRS System Prices,2019-01-22,20,2019-01-22T09:30:00Z,98.00,98.00,56.84,2026-05-26T02:18:11.866952Z
Elexon BMRS System Prices,2019-01-22,21,2019-01-22T10:00:00Z,49.20,49.20,-227.85,2026-05-26T02:18:11.866952Z
Elexon BMRS System Prices,2019-01-22,22,2019-01-22T10:30:00Z,49.06,49.06,-161.82,2026-05-26T02:18:11.866952Z
Elexon BMRS System Prices,2019-01-22,23,2019-01-22T11:00:00Z,98.00,98.00,44.87,2026-05-26T02:18:11.866952Z
Elexon BMRS System Prices,2019-01-22,24,2019-01-22T11:30:00Z,100.00,100.00,420.92,2026-05-26T02:18:11.866952Z
Elexon BMRS System Prices,2019-01-22,25,2019-01-22T12:00:00Z,139.00,139.00,405.88,2026-05-26T02:18:11.866952Z
Elexon BMRS System Prices,2019-01-22,26,2019-01-22T12:30:00Z,96.00,96.00,281.45,2026-05-26T02:18:11.866952Z
Elexon BMRS System Prices,2019-01-22,27,2019-01-22T13:00:00Z,96.00,96.00,44.51,2026-05-26T02:18:11.866952Z
Elexon BMRS System Prices,2019-01-22,28,2019-01-22T13:30:00Z,50.14,50.14,-57.83,2026-05-26T02:18:11.866952Z
Elexon BMRS System Prices,2019-01-22,29,2019-01-22T14:00:00Z,96.00,96.00,365.58,2026-05-26T02:18:11.866952Z
Elexon BMRS System Prices,2019-01-22,30,2019-01-22T14:30:00Z,96.00,96.00,458.53,2026-05-26T02:18:11.866952Z
Elexon BMRS System Prices,2019-01-22,31,2019-01-22T15:00:00Z,89.59,89.59,362.91,2026-05-26T02:18:11.866952Z
Elexon BMRS System Prices,2019-01-22,32,2019-01-22T15:30:00Z,79.40,79.40,280.69,2026-05-26T02:18:11.866952Z
Elexon BMRS System Prices,2019-01-22,33,2019-01-22T16:00:00Z,78.90,78.90,139.55,2026-05-26T02:18:11.866952Z
Elexon BMRS System Prices,2019-01-22,34,2019-01-22T16:30:00Z,79.40,79.40,228.55,2026-05-26T02:18:11.866952Z
Elexon BMRS System Prices,2019-01-22,35,2019-01-22T17:00:00Z,86.90,86.90,152.13,2026-05-26T02:18:11.866952Z
Elexon BMRS System Prices,2019-01-22,36,2019-01-22T17:30:00Z,98.00,98.00,541.64,2026-05-26T02:18:11.866952Z
Elexon BMRS System Prices,2019-01-22,37,2019-01-22T18:00:00Z,99.00,99.00,564.40,2026-05-26T02:18:11.866952Z
Elexon BMRS System Prices,2019-01-22,38,2019-01-22T18:30:00Z,106.00,106.00,738.99,2026-05-26T02:18:11.866952Z
Elexon BMRS System Prices,2019-01-22,39,2019-01-22T19:00:00Z,85.00,85.00,120.59,2026-05-26T02:18:11.866952Z
Elexon BMRS System Prices,2019-01-22,40,2019-01-22T19:30:00Z,96.00,96.00,285.57,2026-05-26T02:18:11.866952Z
Elexon BMRS System Prices,2019-01-22,41,2019-01-22T20:00:00Z,84.00,84.00,241.11,2026-05-26T02:18:11.866952Z
Elexon BMRS System Prices,2019-01-22,42,2019-01-22T20:30:00Z,50.94,50.94,-91.11,2026-05-26T02:18:11.866952Z
Elexon BMRS System Prices,2019-01-22,43,2019-01-22T21:00:00Z,83.95,83.95,170.95,2026-05-26T02:18:11.866952Z
Elexon BMRS System Prices,2019-01-22,44,2019-01-22T21:30:00Z,50.10,50.10,-71.24,2026-05-26T02:18:11.866952Z
Elexon BMRS System Prices,2019-01-22,45,2019-01-22T22:00:00Z,47.70,47.70,-267.64,2026-05-26T02:18:11.866952Z
Elexon BMRS System Prices,2019-01-22,46,2019-01-22T22:30:00Z,47.70,47.70,-251.54,2026-05-26T02:18:11.866952Z
Elexon BMRS System Prices,2019-01-22,47,2019-01-22T23:00:00Z,98.00,98.00,126.43,2026-05-26T02:18:11.866952Z
Elexon BMRS System Prices,2019-01-22,48,2019-01-22T23:30:00Z,100.00,100.00,202.49,2026-05-26T02:18:11.866952Z
Elexon BMRS System Prices,2019-01-23,1,2019-01-23T00:00:00Z,115.00,115.00,120.55,2026-05-26T02:18:12.577635Z
Elexon BMRS System Prices,2019-01-23,2,2019-01-23T00:30:00Z,115.00,115.00,479.92,2026-05-26T02:18:12.577635Z
Elexon BMRS System Prices,2019-01-23,3,2019-01-23T01:00:00Z,78.00,78.00,206.32,2026-05-26T02:18:12.577635Z
Elexon BMRS System Prices,2019-01-23,4,2019-01-23T01:30:00Z,68.15,68.15,13.58,2026-05-26T02:18:12.577635Z
Elexon BMRS System Prices,2019-01-23,5,2019-01-23T02:00:00Z,47.61,47.61,-53.12,2026-05-26T02:18:12.577635Z
Elexon BMRS System Prices,2019-01-23,6,2019-01-23T02:30:00Z,47.50,47.50,-303.62,2026-05-26T02:18:12.577635Z
Elexon BMRS System Prices,2019-01-23,7,2019-01-23T03:00:00Z,47.50,47.50,-572.06,2026-05-26T02:18:12.577635Z
Elexon BMRS System Prices,2019-01-23,8,2019-01-23T03:30:00Z,46.65,46.65,-711.06,2026-05-26T02:18:12.577635Z
Elexon BMRS System Prices,2019-01-23,9,2019-01-23T04:00:00Z,47.50,47.50,-457.19,2026-05-26T02:18:12.577635Z
Elexon BMRS System Prices,2019-01-23,10,2019-01-23T04:30:00Z,48.05,48.05,-262.91,2026-05-26T02:18:12.577635Z
Elexon BMRS System Prices,2019-01-23,11,2019-01-23T05:00:00Z,61.49,61.49,56.77,2026-05-26T02:18:12.577635Z
Elexon BMRS System Prices,2019-01-23,12,2019-01-23T05:30:00Z,61.49,61.49,5.22,2026-05-26T02:18:12.577635Z
Elexon BMRS System Prices,2019-01-23,13,2019-01-23T06:00:00Z,86.00,86.00,289.12,2026-05-26T02:18:12.577635Z
Elexon BMRS System Prices,2019-01-23,14,2019-01-23T06:30:00Z,93.48,93.48,118.69,2026-05-26T02:18:12.577635Z
Elexon BMRS System Prices,2019-01-23,15,2019-01-23T07:00:00Z,95.25,95.25,279.53,2026-05-26T02:18:12.577635Z
Elexon BMRS System Prices,2019-01-23,16,2019-01-23T07:30:00Z,97.96,97.96,590.56,2026-05-26T02:18:12.577635Z
Elexon BMRS System Prices,2019-01-23,17,2019-01-23T08:00:00Z,118.48,118.48,160.23,2026-05-26T02:18:12.577635Z
Elexon BMRS System Prices,2019-01-23,18,2019-01-23T08:30:00Z,118.48,118.48,155.07,2026-05-26T02:18:12.577635Z
Elexon BMRS System Prices,2019-01-23,19,2019-01-23T09:00:00Z,118.48,118.48,157.17,2026-05-26T02:18:12.577635Z
Elexon BMRS System Prices,2019-01-23,20,2019-01-23T09:30:00Z,118.48,118.48,292.78,2026-05-26T02:18:12.577635Z
Elexon BMRS System Prices,2019-01-23,21,2019-01-23T10:00:00Z,128.48,128.48,494.73,2026-05-26T02:18:12.577635Z
Elexon BMRS System Prices,2019-01-23,22,2019-01-23T10:30:00Z,128.48,128.48,363.22,2026-05-26T02:18:12.577635Z
Elexon BMRS System Prices,2019-01-23,23,2019-01-23T11:00:00Z,100.00,100.00,302.15,2026-05-26T02:18:12.577635Z
Elexon BMRS System Prices,2019-01-23,24,2019-01-23T11:30:00Z,100.00,100.00,169.72,2026-05-26T02:18:12.577635Z
Elexon BMRS System Prices,2019-01-23,25,2019-01-23T12:00:00Z,100.00,100.00,153.48,2026-05-26T02:18:12.577635Z
Elexon BMRS System Prices,2019-01-23,26,2019-01-23T12:30:00Z,100.00,100.00,78.10,2026-05-26T02:18:12.577635Z
Elexon BMRS System Prices,2019-01-23,27,2019-01-23T13:00:00Z,49.50,49.50,-84.00,2026-05-26T02:18:12.577635Z
Elexon BMRS System Prices,2019-01-23,28,2019-01-23T13:30:00Z,51.31,51.31,-13.96,2026-05-26T02:18:12.577635Z
Elexon BMRS System Prices,2019-01-23,29,2019-01-23T14:00:00Z,120.00,120.00,33.95,2026-05-26T02:18:12.577635Z
Elexon BMRS System Prices,2019-01-23,30,2019-01-23T14:30:00Z,150.00,150.00,76.95,2026-05-26T02:18:12.577635Z
Elexon BMRS System Prices,2019-01-23,31,2019-01-23T15:00:00Z,51.20,51.20,-252.42,2026-05-26T02:18:12.577635Z
Elexon BMRS System Prices,2019-01-23,32,2019-01-23T15:30:00Z,60.00,60.00,44.05,2026-05-26T02:18:12.577635Z
Elexon BMRS System Prices,2019-01-23,33,2019-01-23T16:00:00Z,51.00,51.00,-241.11,2026-05-26T02:18:12.577635Z
Elexon BMRS System Prices,2019-01-23,34,2019-01-23T16:30:00Z,52.30,52.30,-284.66,2026-05-26T02:18:12.577635Z
Elexon BMRS System Prices,2019-01-23,35,2019-01-23T17:00:00Z,52.20,52.20,-386.25,2026-05-26T02:18:12.577635Z
Elexon BMRS System Prices,2019-01-23,36,2019-01-23T17:30:00Z,48.51,48.51,-247.97,2026-05-26T02:18:12.577635Z
Elexon BMRS System Prices,2019-01-23,37,2019-01-23T18:00:00Z,54.00,54.00,-62.56,2026-05-26T02:18:12.577635Z
Elexon BMRS System Prices,2019-01-23,38,2019-01-23T18:30:00Z,54.00,54.00,-46.34,2026-05-26T02:18:12.577635Z
Elexon BMRS System Prices,2019-01-23,39,2019-01-23T19:00:00Z,52.30,52.30,-44.52,2026-05-26T02:18:12.577635Z
Elexon BMRS System Prices,2019-01-23,40,2019-01-23T19:30:00Z,95.00,95.00,139.48,2026-05-26T02:18:12.577635Z
Elexon BMRS System Prices,2019-01-23,41,2019-01-23T20:00:00Z,88.50,88.50,346.88,2026-05-26T02:18:12.577635Z
Elexon BMRS System Prices,2019-01-23,42,2019-01-23T20:30:00Z,51.30,51.30,-162.28,2026-05-26T02:18:12.577635Z
Elexon BMRS System Prices,2019-01-23,43,2019-01-23T21:00:00Z,49.60,49.60,-132.62,2026-05-26T02:18:12.577635Z
Elexon BMRS System Prices,2019-01-23,44,2019-01-23T21:30:00Z,50.25,50.25,-25.87,2026-05-26T02:18:12.577635Z
Elexon BMRS System Prices,2019-01-23,45,2019-01-23T22:00:00Z,50.25,50.25,-58.18,2026-05-26T02:18:12.577635Z
Elexon BMRS System Prices,2019-01-23,46,2019-01-23T22:30:00Z,30.00,30.00,-529.13,2026-05-26T02:18:12.577635Z
Elexon BMRS System Prices,2019-01-23,47,2019-01-23T23:00:00Z,50.25,50.25,-24.40,2026-05-26T02:18:12.577635Z
Elexon BMRS System Prices,2019-01-23,48,2019-01-23T23:30:00Z,96.00,96.00,141.68,2026-05-26T02:18:12.577635Z
Elexon BMRS System Prices,2019-01-24,1,2019-01-24T00:00:00Z,69.00,69.00,195.05,2026-05-26T02:18:13.235496Z
Elexon BMRS System Prices,2019-01-24,2,2019-01-24T00:30:00Z,70.00,70.00,452.09,2026-05-26T02:18:13.235496Z
Elexon BMRS System Prices,2019-01-24,3,2019-01-24T01:00:00Z,69.00,69.00,196.89,2026-05-26T02:18:13.235496Z
Elexon BMRS System Prices,2019-01-24,4,2019-01-24T01:30:00Z,48.15,48.15,-37.30,2026-05-26T02:18:13.235496Z
Elexon BMRS System Prices,2019-01-24,5,2019-01-24T02:00:00Z,48.00,48.00,-267.93,2026-05-26T02:18:13.235496Z
Elexon BMRS System Prices,2019-01-24,6,2019-01-24T02:30:00Z,49.05,49.05,-162.73,2026-05-26T02:18:13.235496Z
Elexon BMRS System Prices,2019-01-24,7,2019-01-24T03:00:00Z,50.10,50.10,-47.63,2026-05-26T02:18:13.235496Z
Elexon BMRS System Prices,2019-01-24,8,2019-01-24T03:30:00Z,48.00,48.00,-236.62,2026-05-26T02:18:13.235496Z
Elexon BMRS System Prices,2019-01-24,9,2019-01-24T04:00:00Z,68.15,68.15,82.55,2026-05-26T02:18:13.235496Z
Elexon BMRS System Prices,2019-01-24,10,2019-01-24T04:30:00Z,67.65,67.65,33.24,2026-05-26T02:18:13.235496Z
Elexon BMRS System Prices,2019-01-24,11,2019-01-24T05:00:00Z,92.26,92.26,475.52,2026-05-26T02:18:13.235496Z
Elexon BMRS System Prices,2019-01-24,12,2019-01-24T05:30:00Z,91.56,91.56,267.50,2026-05-26T02:18:13.235496Z
Elexon BMRS System Prices,2019-01-24,13,2019-01-24T06:00:00Z,97.00,97.00,372.17,2026-05-26T02:18:13.235496Z
Elexon BMRS System Prices,2019-01-24,14,2019-01-24T06:30:00Z,90.16,90.16,131.35,2026-05-26T02:18:13.235496Z
